zipcode,city,state,location_type,tax_returns_filed,population,total_wages,event_timestamp,created_timestamp
31811,HAMILTON,GA,PRIMARY,1891,3585,84378596,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
72702,FAYETTEVILLE,AR,PRIMARY,989,1544,33042042,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61242,CORDOVA,IL,PRIMARY,608,1057,24052592,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31211,MACON,GA,PRIMARY,7113,12269,205730150,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38316,BRADFORD,TN,PRIMARY,1250,2322,33223350,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78040,LAREDO,TX,PRIMARY,15169,28418,290900892,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
51653,TABOR,IA,PRIMARY,586,1082,20565304,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50448,KENSETT,IA,PRIMARY,333,581,8527006,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
88029,COLUMBUS,NM,PRIMARY,1014,1991,13218650,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85902,SHOW LOW,AZ,PRIMARY,1964,3587,57252215,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36035,GOSHEN,AL,PRIMARY,811,1462,22676119,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52039,DURANGO,IA,PRIMARY,568,1079,20100697,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47030,METAMORA,IN,PRIMARY,720,1325,18410058,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11746,HUNTINGTON STATION,NY,PRIMARY,32197,56971,1986757091,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87023,JARALES,NM,PRIMARY,423,791,12183131,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58631,GLEN ULLIN,ND,PRIMARY,553,956,14346824,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42303,OWENSBORO,KY,PRIMARY,16887,30036,591296979,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47952,KINGMAN,IN,PRIMARY,1251,2261,32821481,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92423,SAN BERNARDINO,CA,PRIMARY,615,1021,25765924,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95982,SUTTER,CA,PRIMARY,1447,2736,58659895,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79745,KERMIT,TX,PRIMARY,2442,4819,95996386,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45813,ANTWERP,OH,PRIMARY,1747,3085,53919033,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48105,ANN ARBOR,MI,PRIMARY,15149,25072,901733416,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18419,FACTORYVILLE,PA,PRIMARY,2179,3759,69764541,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30445,MOUNT VERNON,GA,PRIMARY,1037,1883,26299516,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11412,SAINT ALBANS,NY,PRIMARY,16657,26508,564187781,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21617,CENTREVILLE,MD,PRIMARY,4412,8123,220131860,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33826,AVON PARK,FL,PRIMARY,809,1397,19035497,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
41647,MC DOWELL,KY,PRIMARY,639,1224,16876193,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21773,MYERSVILLE,MD,PRIMARY,2544,4697,137859875,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27824,ENGELHARD,NC,PRIMARY,566,1011,12694135,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
72395,WILSON,AR,PRIMARY,458,818,14062448,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32526,PENSACOLA,FL,PRIMARY,17116,30239,526613084,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14210,BUFFALO,NY,PRIMARY,6453,10360,160177015,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
7920,BASKING RIDGE,NJ,PRIMARY,13210,24379,1761489724,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60172,ROSELLE,IL,PRIMARY,12831,22378,643440914,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49507,GRAND RAPIDS,MI,PRIMARY,13511,23888,343792530,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
54856,MASON,WI,PRIMARY,734,1336,19961550,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
40601,FRANKFORT,KY,PRIMARY,22938,39539,721803780,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
1237,LANESBORO,MA,PRIMARY,1513,2606,57730107,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93032,OXNARD,CA,PRIMARY,616,1199,14946777,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28787,WEAVERVILLE,NC,PRIMARY,9202,16686,300749647,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
83541,LENORE,ID,PRIMARY,414,752,9734937,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14001,AKRON,NY,PRIMARY,4753,8276,167959982,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68847,KEARNEY,NE,PRIMARY,7703,13199,267124051,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34604,BROOKSVILLE,FL,PRIMARY,3918,7120,122276944,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
29039,CORDOVA,SC,PRIMARY,1774,3167,42818757,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
18214,BARNESVILLE,PA,PRIMARY,1105,1939,37504004,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96741,KALAHEO,HI,PRIMARY,2229,3885,88740520,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14094,LOCKPORT,NY,PRIMARY,24378,41705,834465018,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38175,MEMPHIS,TN,PRIMARY,775,1274,22673894,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15683,SCOTTDALE,PA,PRIMARY,4072,7090,128711405,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24569,LONG ISLAND,VA,PRIMARY,420,782,12002292,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60941,HERSCHER,IL,PRIMARY,998,1810,37625072,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32681,ORANGE LAKE,FL,PRIMARY,412,699,9598261,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49689,WELLSTON,MI,PRIMARY,674,1176,13161694,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53012,CEDARBURG,WI,PRIMARY,9303,16791,510434872,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30722,DALTON,GA,PRIMARY,1045,1873,33156912,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71030,GLOSTER,LA,PRIMARY,642,1204,19792512,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
51529,DUNLAP,IA,PRIMARY,793,1409,24448432,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38452,CYPRESS INN,TN,PRIMARY,397,763,10933408,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48749,OMER,MI,PRIMARY,549,952,13287085,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12985,SCHUYLER FALLS,NY,PRIMARY,529,931,16204574,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30710,COHUTTA,GA,PRIMARY,2575,5041,99678926,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80547,TIMNATH,CO,PRIMARY,314,601,20268910,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
45695,WILKESVILLE,OH,PRIMARY,304,525,7896798,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33483,DELRAY BEACH,FL,PRIMARY,7376,10800,442724945,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36530,ELBERTA,AL,PRIMARY,3014,5453,82269151,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19043,HOLMES,PA,PRIMARY,1428,2430,56451132,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21851,POCOMOKE CITY,MD,PRIMARY,3441,5977,105001707,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27958,MOYOCK,NC,PRIMARY,4133,8123,177994696,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
30327,ATLANTA,GA,PRIMARY,16627,24665,1565488324,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10462,BRONX,NY,PRIMARY,35620,57854,1197519842,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8861,PERTH AMBOY,NJ,PRIMARY,24814,41825,689264920,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4217,BETHEL,ME,PRIMARY,1595,2781,45001237,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64801,JOPLIN,MO,PRIMARY,13998,23939,396766346,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
43952,STEUBENVILLE,OH,PRIMARY,7755,12725,202735860,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77223,HOUSTON,TX,PRIMARY,267,466,7000057,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
6825,FAIRFIELD,CT,PRIMARY,9355,16768,638307823,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37708,BEAN STATION,TN,PRIMARY,2661,4967,67890037,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13165,WATERLOO,NY,PRIMARY,5168,8844,147657152,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46710,AVILLA,IN,PRIMARY,2173,4010,77137244,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49404,COOPERSVILLE,MI,PRIMARY,3812,7010,131629549,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65337,LA MONTE,MO,PRIMARY,847,1642,22626986,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15436,FAIRCHANCE,PA,PRIMARY,1267,2180,33272489,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2116,BOSTON,MA,PRIMARY,10214,13687,1351420353,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16877,WARRIORS MARK,PA,PRIMARY,802,1474,33638459,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
96701,AIEA,HI,PRIMARY,21530,35697,861344249,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
82223,LINGLE,WY,PRIMARY,462,857,13324885,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16671,RAMEY,PA,PRIMARY,266,466,7259127,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
42040,FARMINGTON,KY,PRIMARY,465,896,11562973,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36010,BRUNDIDGE,AL,PRIMARY,2159,3931,55475515,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12185,VALLEY FALLS,NY,PRIMARY,964,1709,38659386,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12873,SHUSHAN,NY,PRIMARY,376,639,10792237,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
98520,ABERDEEN,WA,PRIMARY,9023,15882,281981527,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
53537,FOOTVILLE,WI,PRIMARY,332,582,10085158,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62548,MOUNT PULASKI,IL,PRIMARY,1108,1967,37112435,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
12066,ESPERANCE,NY,PRIMARY,1010,1819,40371993,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39288,PEARL,MS,PRIMARY,412,688,11426134,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76127,NAVAL AIR STATION/ JRB,TX,PRIMARY,262,405,9208585,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63469,SHELBYVILLE,MO,PRIMARY,576,1032,12751737,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15870,WILCOX,PA,PRIMARY,685,1150,22281572,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
80904,COLORADO SPRINGS,CO,PRIMARY,9987,15460,300137463,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
27510,CARRBORO,NC,PRIMARY,7200,10912,250212722,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21090,LINTHICUM HEIGHTS,MD,PRIMARY,5033,8675,243858620,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
65759,TANEYVILLE,MO,PRIMARY,500,918,11018545,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97216,PORTLAND,OR,PRIMARY,7125,11628,197896621,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19545,NEW BERLINVILLE,PA,PRIMARY,305,497,9384985,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
85329,CASHION,AZ,PRIMARY,1256,2530,31843702,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75902,LUFKIN,TX,PRIMARY,587,988,17370778,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
22645,MIDDLETOWN,VA,PRIMARY,1744,3154,75454601,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31636,LAKE PARK,GA,PRIMARY,3811,7161,128630584,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67156,WINFIELD,KS,PRIMARY,6794,11851,210044044,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37337,GRANDVIEW,TN,PRIMARY,591,1097,14924501,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38345,HURON,TN,PRIMARY,771,1489,25579967,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34489,SILVER SPRINGS,FL,PRIMARY,649,1089,15507565,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
57078,YANKTON,SD,PRIMARY,8799,15005,286326125,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
57259,REVILLO,SD,PRIMARY,250,447,5406567,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49010,ALLEGAN,MI,PRIMARY,7887,14231,255543875,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39647,MC CALL CREEK,MS,PRIMARY,437,871,14290330,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93121,SANTA BARBARA,CA,PRIMARY,631,901,21837923,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
8750,SEA GIRT,NJ,PRIMARY,2054,3480,175134188,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
59911,BIGFORK,MT,PRIMARY,3770,6546,93872021,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
95378,TRACY,CA,PRIMARY,576,1002,18653694,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38326,COUNCE,TN,PRIMARY,1036,1859,33972097,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24068,CHRISTIANSBURG,VA,PRIMARY,538,875,15781170,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76060,KENNEDALE,TX,PRIMARY,3234,5925,152428234,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
83217,BANCROFT,ID,PRIMARY,327,641,9211460,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
25309,CHARLESTON,WV,PRIMARY,5798,9969,208657138,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
50441,HAMPTON,IA,PRIMARY,2591,4742,75598555,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33731,SAINT PETERSBURG,FL,PRIMARY,503,684,10738465,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75439,ECTOR,TX,PRIMARY,387,712,11703480,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93555,RIDGECREST,CA,PRIMARY,13159,24004,537637961,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61368,TISKILWA,IL,PRIMARY,706,1283,19637024,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58573,STRASBURG,ND,PRIMARY,277,486,5403975,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
34289,NORTH PORT,FL,PRIMARY,784,1436,21534354,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
24128,NEWPORT,VA,PRIMARY,892,1597,31754246,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
89030,NORTH LAS VEGAS,NV,PRIMARY,19128,37689,483264421,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
76543,KILLEEN,TX,PRIMARY,12391,22469,329515990,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
13442,ROME,NY,PRIMARY,627,936,18582419,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
46933,GAS CITY,IN,PRIMARY,3142,5559,88969193,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61114,ROCKFORD,IL,PRIMARY,8040,14122,393482620,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
10930,HIGHLAND MILLS,NY,PRIMARY,4153,7893,283230231,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97528,GRANTS PASS,OR,PRIMARY,1105,1806,25912381,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38174,MEMPHIS,TN,PRIMARY,342,486,10914282,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60416,COAL CITY,IL,PRIMARY,4486,8082,194706304,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92867,ORANGE,CA,PRIMARY,18747,34563,998345482,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
62202,EAST SAINT LOUIS,IL,PRIMARY,317,497,6182150,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60712,LINCOLNWOOD,IL,PRIMARY,6255,10969,286950954,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
51652,SIDNEY,IA,PRIMARY,827,1496,24856756,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
97477,SPRINGFIELD,OR,PRIMARY,15926,26525,431535808,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37320,CLEVELAND,TN,PRIMARY,1203,1970,38764839,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61238,CAMBRIDGE,IL,PRIMARY,1480,2714,45977626,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48754,OWENDALE,MI,PRIMARY,456,820,11784555,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
74930,BOKOSHE,OK,PRIMARY,673,1291,18690536,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67441,ENTERPRISE,KS,PRIMARY,497,912,14533810,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
31629,DIXIE,GA,PRIMARY,370,683,8799045,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61856,MONTICELLO,IL,PRIMARY,3755,6850,171499127,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
72047,ENOLA,AR,PRIMARY,396,787,14174112,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60930,DANFORTH,IL,PRIMARY,396,708,13032029,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
48220,FERNDALE,MI,PRIMARY,11871,17626,420915748,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
99102,ALBION,WA,PRIMARY,290,504,9291544,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92061,PAUMA VALLEY,CA,PRIMARY,1337,2444,40982223,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
83128,ALPINE,WY,PRIMARY,764,1355,29296840,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28763,OTTO,NC,PRIMARY,1136,2070,25903242,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
11420,SOUTH OZONE PARK,NY,PRIMARY,19959,34717,644033694,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
32766,OVIEDO,FL,PRIMARY,6170,12531,392771982,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
2038,FRANKLIN,MA,PRIMARY,14611,27220,1034537207,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55117,SAINT PAUL,MN,PRIMARY,18640,30600,646795138,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
57334,ETHAN,SD,PRIMARY,396,734,10825971,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38141,MEMPHIS,TN,PRIMARY,10815,18497,327860921,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
37130,MURFREESBORO,TN,PRIMARY,20872,34702,680894938,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
78582,RIO GRANDE CITY,TX,PRIMARY,11976,24672,299540066,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
86505,GANADO,AZ,PRIMARY,1444,2610,40221537,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58545,HAZEN,ND,PRIMARY,1750,3178,72840362,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
14872,PINE VALLEY,NY,PRIMARY,286,506,7136468,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70538,FRANKLIN,LA,PRIMARY,5787,10497,166874065,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
55709,BOVEY,MN,PRIMARY,1764,3212,56893247,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49445,MUSKEGON,MI,PRIMARY,10135,18427,372164205,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
33414,WELLINGTON,FL,PRIMARY,23608,43745,1290177589,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
71061,OIL CITY,LA,PRIMARY,707,1302,22014531,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
47665,OWENSVILLE,IN,PRIMARY,1639,3093,61388965,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
77080,HOUSTON,TX,PRIMARY,16177,29608,482815586,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
20773,UPPER MARLBORO,MD,PRIMARY,344,513,17558570,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93030,OXNARD,CA,PRIMARY,23624,45834,782668499,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
61816,BROADLANDS,IL,PRIMARY,254,456,8235627,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
16117,ELLWOOD CITY,PA,PRIMARY,8495,14648,268573628,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
58237,GRAFTON,ND,PRIMARY,2657,4532,74575194,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
92174,SAN DIEGO,CA,PRIMARY,518,868,14406180,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
60651,CHICAGO,IL,PRIMARY,27734,47832,634299811,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
38310,ADAMSVILLE,TN,PRIMARY,2385,4536,64717478,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
93271,THREE RIVERS,CA,PRIMARY,1086,1879,37368070,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
15958,SUMMERHILL,PA,PRIMARY,1077,1906,33870823,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
87930,ARREY,NM,PRIMARY,289,551,5016012,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
39826,BRONWOOD,GA,PRIMARY,313,583,7549480,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
68801,GRAND ISLAND,NE,PRIMARY,12518,22157,382091286,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
49256,MORENCI,MI,PRIMARY,1737,3219,50500729,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
70345,CUT OFF,LA,PRIMARY,4528,8375,196394021,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
64138,KANSAS CITY,MO,PRIMARY,12147,20286,384747364,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
26030,BEECH BOTTOM,WV,PRIMARY,275,471,6643775,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75148,MALAKOFF,TX,PRIMARY,2343,4306,64709148,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
44721,CANTON,OH,PRIMARY,6709,11678,271063176,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21662,ROYAL OAK,MD,PRIMARY,415,722,23020481,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
67480,SOLOMON,KS,PRIMARY,854,1560,29373470,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
79313,ANTON,TX,PRIMARY,719,1332,19098172,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
63039,GRAY SUMMIT,MO,PRIMARY,454,790,15359648,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
4976,SKOWHEGAN,ME,PRIMARY,4356,7550,135684772,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
28209,CHARLOTTE,NC,PRIMARY,10330,15675,592214123,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
19043,HOLMES,PA,PRIMARY,1428,2430,56451132,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
36474,RED LEVEL,AL,PRIMARY,1169,2154,32034399,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
52746,DONAHUE,IA,PRIMARY,449,843,18427282,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
21209,BALTIMORE,MD,PRIMARY,12434,20922,678390490,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
56438,BROWERVILLE,MN,PRIMARY,1361,2416,40252970,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
73012,EDMOND,OK,PRIMARY,9146,18114,608520099,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
75758,CHANDLER,TX,PRIMARY,4113,7626,136403326,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
66616,TOPEKA,KS,PRIMARY,2959,4783,72406615,2017-01-01 12:00:00+00:00,2017-01-01 12:00:00+00:00
